NIT,ciiu,TOTAL ACTIVO CORRIENTE,TOTAL ACTIVO,TOTAL PASIVO CORRIENTE,TOTAL PASIVO,TOTAL PATRIMONIO,UTILIDAD,INTERESES,Ingresos,Tamaño Empresarial
811027885,C2229 - Fabricación de artículos de plástico n.c.p.,34044052000,66534136000,31500566000,46694100000,19840036000,20534944000,1850018000,88623564000,Gran empresa
811028375,"C1410 - Confección de prendas de vestir, excepto prendas de piel",6936242000,7915589000,1805307000,5413361000,2502228000,4865181000,409728000,12220445000,Mediana empresa
811028487,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,2132437000,3413534000,704453000,2632662000,780872000,848318000,37225000,2433118000,Pequeña empresa
811029570,"C1410 - Confección de prendas de vestir, excepto prendas de piel",11996316000,12616968000,3863135000,7546839000,5070129000,4953464000,844925000,16844815000,Mediana empresa
811029646,C1313 - Acabado de productos textiles,10062028000,19912867000,6868180000,8835462000,11077405000,3025610000,418087000,23411379000,Mediana empresa
811030174,"C1410 - Confección de prendas de vestir, excepto prendas de piel",8498221000,9623317000,4631079000,7250633000,2372684000,2778100000,1523168000,13966467000,Mediana empresa
811030654,"C1410 - Confección de prendas de vestir, excepto prendas de piel",21377130000,23467214000,9243248000,9517578000,13949636000,22117222000,235428000,42314492000,Mediana empresa
811030907,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,8744779000,10916381000,7749702000,9479682000,1436699000,5464177000,726121000,12536861000,Pequeña empresa
811031065,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,7147691000,7175119000,4871394000,4871394000,2303725000,3801344000,0,11619573000,Pequeña empresa
811031709,"C1410 - Confección de prendas de vestir, excepto prendas de piel",11371911000,19629494000,5153209000,5455926000,14173568000,5640922000,1020778000,24860733000,Mediana empresa
811035161,"C1410 - Confección de prendas de vestir, excepto prendas de piel",10905479000,12891858000,7105311000,9475715000,3416143000,12753164000,0,22566870000,Mediana empresa
811037164,"C1410 - Confección de prendas de vestir, excepto prendas de piel",5679742000,5944917000,1477254000,1477254000,4467663000,2626017000,722273000,6468682000,Pequeña empresa
811037864,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,16220782000,17419119000,13891974000,13891974000,3527145000,15127198000,1408793000,48821729000,Mediana empresa
811038011,"C1410 - Confección de prendas de vestir, excepto prendas de piel",13034684000,15134900000,3886095000,10940266000,4194634000,3780978000,0,17765415000,Mediana empresa
811038064,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,2480219000,3033764000,968334000,1243715000,1790049000,2763466000,41483000,9661108000,Mediana empresa
811039981,"C1410 - Confección de prendas de vestir, excepto prendas de piel",37485534000,46363964000,5824224000,15501491000,30862473000,14680330000,760470000,50113250000,Mediana empresa
811040672,"C1410 - Confección de prendas de vestir, excepto prendas de piel",3255135000,3332376000,1435220000,1435220000,1897156000,503615000,163279000,2259457000,Pequeña empresa
811043859,"C1410 - Confección de prendas de vestir, excepto prendas de piel",16278418000,20994400000,8741607000,16042085000,4952315000,16288699000,1503395000,31594699000,Mediana empresa
811044170,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,7802263000,10047396000,6186181000,9538151000,509245000,2378314000,878132000,21859893000,Mediana empresa
811044893,"C1410 - Confección de prendas de vestir, excepto prendas de piel",74750545000,86533881000,63820444000,63883966000,22649915000,71703788000,14260233000,1.07539E+11,Gran empresa
811046493,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,28615670000,29195879000,11453609000,11453609000,17742270000,24811091000,0,52863997000,Mediana empresa
811047046,"C1410 - Confección de prendas de vestir, excepto prendas de piel",2862431000,2949001000,1510595000,1953867000,995134000,717832000,0,2040039000,Pequeña empresa
812005220,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,1335274000,5066060000,524908000,3643276000,1422784000,234199000,0,234199000,Microempresa
814000812,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,7294172000,9921289000,3477269000,3477269000,6444020000,8100676000,702819000,32900794000,Mediana empresa
815004125,"C1410 - Confección de prendas de vestir, excepto prendas de piel",1674886000,1738920000,1107489000,1360482000,378438000,1186924000,0,2947841000,Pequeña empresa
815005050,C1313 - Acabado de productos textiles,3730445000,5534893000,2956537000,4358365000,1176528000,1321048000,517040000,9793186000,Mediana empresa
816000449,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,4777215000,9227678000,1286568000,1886568000,7341110000,448714000,0,3883695000,Pequeña empresa
816002922,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,5775397000,8044622000,3347322000,3796338000,4248284000,1754950000,0,5613153000,Pequeña empresa
816003275,C2229 - Fabricación de artículos de plástico n.c.p.,2989415000,6410960000,1385688000,1450686000,4960274000,2921824000,0,11651082000,Mediana empresa
816003669,"C1410 - Confección de prendas de vestir, excepto prendas de piel",3696657000,3778247000,1538349000,1538349000,2239898000,1693803000,0,7326816000,Pequeña empresa
816004455,"C1410 - Confección de prendas de vestir, excepto prendas de piel",2838427000,2909825000,869131000,1749158000,1160667000,3981528000,214469000,12046123000,Mediana empresa
816007113,"C1410 - Confección de prendas de vestir, excepto prendas de piel",53030533000,1.04071E+11,29852686000,51359314000,52711961000,31509444000,3784684000,66040214000,Gran empresa
816007367,"C1410 - Confección de prendas de vestir, excepto prendas de piel",3606126000,4595402000,2382115000,2382115000,2213287000,1001316000,0,5879905000,Pequeña empresa
816008162,"C1410 - Confección de prendas de vestir, excepto prendas de piel",9010455000,11326431000,3235632000,3235632000,8090799000,3472570000,217542000,11480486000,Mediana empresa
816008314,"C1410 - Confección de prendas de vestir, excepto prendas de piel",13461908000,19001318000,2999991000,10854745000,8146573000,5198775000,949330000,20048970000,Mediana empresa
819005063,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,742795000,775138000,326977000,326977000,448161000,193150000,11367000,508289000,Microempresa
819007061,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,2048692000,2388742000,1693461000,1693461000,695281000,2957008000,131740000,5801271000,Pequeña empresa
820000594,"C1410 - Confección de prendas de vestir, excepto prendas de piel",1418711000,19314074000,284102000,1304102000,18009972000,4568640000,27550000,7021799000,Pequeña empresa
823004536,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,1.24648E+11,1.32461E+11,68573149000,75734125000,56727084000,61162391000,7116030000,4.70189E+11,Mediana empresa
826000777,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,2808130000,3077441000,1888159000,1888159000,1189282000,680826000,115064000,6602934000,Pequeña empresa
827000595,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,639870000,2739659000,506808000,506808000,2232851000,566788000,0,815276000,Microempresa
830002512,"C1512 - Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en cuero, y fabricación de artículos de talabartería y guarnicionería",1376634000,1540832000,712273000,712273000,828559000,665346000,0,3723002000,Pequeña empresa
830003584,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,25531920000,27887476000,17523070000,20236250000,7651226000,30735430000,2077980000,68961740000,Mediana empresa
830004408,C2229 - Fabricación de artículos de plástico n.c.p.,12402966000,24765330000,8529062000,11616544000,13148786000,4654939000,0,30342933000,Mediana empresa
830006911,C2229 - Fabricación de artículos de plástico n.c.p.,8967085000,14589386000,3953335000,4518939000,10070447000,6956425000,54154000,18051900000,Mediana empresa
830009390,C2229 - Fabricación de artículos de plástico n.c.p.,20012536000,23230941000,3233871000,6665139000,16565802000,7426392000,1204758000,22131714000,Mediana empresa
830011054,"C1410 - Confección de prendas de vestir, excepto prendas de piel",11259786000,57503486000,2761989000,8839689000,48663797000,2738619000,156731000,5687005000,Pequeña empresa
830011469,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,3696473000,4925553000,1838669000,2648389000,2277164000,5027620000,352785000,11114612000,Pequeña empresa
830012045,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,3222937000,5236825000,517921000,517921000,4718904000,359301000,5621000,1704799000,Pequeña empresa
830014644,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,10560926000,12690510000,5515365000,5605332000,7085178000,5387374000,0,11037127000,Pequeña empresa
830016231,"C1521 - Fabricación de calzado de cuero y piel, con cualquier tipo de suela",5755925000,7743529000,4577567000,7369916000,373613000,1084752000,0,11245769000,Mediana empresa
830018535,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,1985919000,3629777000,983054000,1275627000,2354150000,953641000,139211000,2761536000,Pequeña empresa
830019448,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,3250713000,3270602000,594988000,1102330000,2168272000,1421125000,79901000,4534716000,Pequeña empresa
830020466,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,3744026000,3794642000,684218000,775744000,3018898000,3466796000,0,4734878000,Pequeña empresa
830020775,C2229 - Fabricación de artículos de plástico n.c.p.,5675154000,6136687000,3557168000,3597639000,2539048000,3913387000,460737000,16992844000,Mediana empresa
830021236,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,1484913000,1516189000,248766000,248766000,1267423000,1155821000,28960000,3738689000,Pequeña empresa
830026048,"C1410 - Confección de prendas de vestir, excepto prendas de piel",5539547000,10704160000,2542549000,3581511000,7122649000,2543295000,0,6084681000,Pequeña empresa
830026277,"C1410 - Confección de prendas de vestir, excepto prendas de piel",6314604000,8159233000,1426548000,1426548000,6732685000,441267000,25512000,2523122000,Pequeña empresa
830027094,C2229 - Fabricación de artículos de plástico n.c.p.,7824459000,9730957000,2093274000,2093274000,7637683000,5816628000,605274000,14003638000,Mediana empresa
830027539,C2229 - Fabricación de artículos de plástico n.c.p.,5194243000,6804993000,1770469000,1773000000,5031993000,3889421000,252824000,11642402000,Mediana empresa
830028302,"C1410 - Confección de prendas de vestir, excepto prendas de piel",7905682000,7946111000,4558160000,4558160000,3387951000,2698510000,386740000,10955196000,Mediana empresa
830028327,"C1410 - Confección de prendas de vestir, excepto prendas de piel",895155000,938051000,317772000,896717000,41334000,246938000,11660000,616897000,Microempresa
830029679,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,2154147000,3942106000,1163118000,1163118000,2778988000,972419000,0,3870514000,Pequeña empresa
830032436,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,18798016000,25171550000,8307235000,11597650000,13573900000,17091690000,0,26780517000,Mediana empresa
830032950,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,3922800000,3986977000,1227108000,1441162000,2545815000,2091042000,92322000,4954459000,Pequeña empresa
830037833,C2229 - Fabricación de artículos de plástico n.c.p.,4579458000,8400786000,1748379000,5006228000,3394558000,948145000,0,5226665000,Pequeña empresa
